conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1991443543068750299,Fri Nov 21 12:26:36 +0000 2025,0,@Adam_Hasny @AksiKamisan @sumarsih11 Acara kamisan bakalan di gelar lagi gak?? Gara-gara RUU KUHAP di sahkan ,1991845701152845831,,Adam_Hasny,in,,0,1,0,https://x.com/undefined/status/1991845701152845831,1453509288782024710,
1991843843847991417,Fri Nov 21 12:19:13 +0000 2025,7,Jgn kira penderitaan kita sudah berhenti di Kuhap yg baru masih ada RUU PORI dan RUU penyadapan yg menanti. Get ready!,1991843843847991417,,,in,,0,0,5,https://x.com/undefined/status/1991843843847991417,1903998793504452608,
1991837033661382746,Fri Nov 21 11:52:10 +0000 2025,0,Apa Kabar Rancangan Undang-Undang Perlindungan Pekerja Rumah Tangga (RUU PPRT) yang diperjuangkan selama 21 tahun tanpa kepastian pengesahan oleh DPR RI ?. sejak 2004 Draf RUU PPRT telah mengalami 66 kali revisi helllo DPR RI @DPR_RI,1991837033661382746,,,in,,0,0,0,https://x.com/undefined/status/1991837033661382746,145874402,
1991829098377998734,Fri Nov 21 11:20:38 +0000 2025,0,Meski koalisi masyarakat sipil telah melayangkan penolakan DPR tetap mengesahkan RUU KUHAP menjadi Undang-Undang. Beberapa pasal karet pun dikhawatirkan dapat menjerat masyarakat tanpa objektivitas hukum yang jelas. https://t.co/0VnjKNx3lN,1991829098377998734,https://pbs.twimg.com/media/G6RmAIYaIAAqnYi.jpg,,in,,0,1,0,https://x.com/undefined/status/1991829098377998734,1467738689694429184,
1988909708078727612,Fri Nov 21 10:56:24 +0000 2025,0,@lirihkasih @bermuara_sayang I'd be happy to be your So-min and share a sweet lovely time with you beyond just a couple DP what do you say? I'm not exactly fond of the current gov either especially on how the news of RUU KUHAP along with how they execute they programs and it's been awhile since I read.,1991823000627515516,,nswanlace,en,,0,1,0,https://x.com/undefined/status/1991823000627515516,3390203360,
1991814840307056763,Fri Nov 21 10:23:58 +0000 2025,2,RUU TNI gercep..diam diam RUU Kejaksaan lancar. RUU KUHAP tanpa hambatan. Giliran RUU PERAMPASAN ASET langsung kendor. @DPR_RI ini membuat UU untuk kepentingan rakyat bangsa dan negara atau untuk kepentingan segelintir elite ? 17+8 tuntutan rakyat bagaimana kabarnya ???,1991814840307056763,,,in,,0,0,1,https://x.com/undefined/status/1991814840307056763,1260061504767836162,
1991812427004948595,Fri Nov 21 10:14:23 +0000 2025,0,RUU KUHAP hadir untuk peradilan yang lebih adil dan modern! Bagaimana pendapatmu tentang pembaruan ini? https://t.co/rJpc0hNLmF,1991812427004948595,https://pbs.twimg.com/media/G6RW2JxXAAAnMMm.jpg,,in,,0,0,0,https://x.com/undefined/status/1991812427004948595,1877195522106441728,
1991714785470345657,Fri Nov 21 09:46:21 +0000 2025,0,@RomeoWalker19 @DPR_RI RUU KUHAP resmi disahkan menjadi UU &amp; akan mendampingi KUHP pada 2026. Proses pembahasan berlangsung cepat hny sekitar satu tahun. Namun RUU Perampasan Aset justru terkatung-katung dari tahun ke tahun. Padahal aturan ini sangat penting untuk menutup ruang korupsi memperkuat,1991805373431582967,,RomeoWalker19,in,,0,0,0,https://x.com/undefined/status/1991805373431582967,235931838,
1991800968879710228,Fri Nov 21 09:28:51 +0000 2025,0,Poster VIRAL terkait RUU KUHAP tidak benar. Jumat Wapres Gibran #TheReturnOfJenoJaemin https://t.co/kpbgeQVZla,1991800968879710228,https://pbs.twimg.com/ext_tw_video_thumb/1991800715157934081/pu/img/kooSUdqRof6vJVp2.jpg,,in,,0,0,0,https://x.com/undefined/status/1991800968879710228,1447500779468718082,
1991799248027865124,Fri Nov 21 09:22:01 +0000 2025,1,RUU KUHAP Menuju Sistem Peradilan yang Adil dan Humanis https://t.co/xDtCItzAf2,1991799248027865124,https://pbs.twimg.com/media/G6RK3EWXUAAmeyL.jpg,,in,,0,0,0,https://x.com/undefined/status/1991799248027865124,1615570604043964416,
1991789932860616801,Fri Nov 21 08:45:00 +0000 2025,1,Polisi menangkap dua pelaku pencoretan bendera Merah Putih di Jembrana Bali. Keduanya melakukan aksi tersebut karena tak terima dengan pengesahan RUU KUHAP. Atas perbuatannya pelaku dijerat ancaman hukuman paling lama lima tahun kurungan penjara. #SmartNews https://t.co/CfdslkEDgF,1991789932860616801,https://pbs.twimg.com/amplify_video_thumb/1991743432935763981/img/DsMsyCJoV5MOveKY.jpg,,in,,0,0,1,https://x.com/undefined/status/1991789932860616801,177084452,
1991723139408228677,Fri Nov 21 08:15:11 +0000 2025,1,@LaiElfrid Entah RUU KUHAP untuk kepentingan siapa,1991782430819373398,,LaiElfrid,in,,0,0,1,https://x.com/undefined/status/1991782430819373398,975389335775199232,
1991781131872792956,Fri Nov 21 08:10:10 +0000 2025,1,RUU KUHAP menjadi fondasi penting untuk membangun sistem hukum nasional yang lebih responsif dan terpercaya #RUUKUHAP #HukumKuat #IndonesiaMaju https://t.co/N58UWmxsdY,1991781169340510584,https://pbs.twimg.com/media/G6Q6YVDbsAA-jJN.jpg,ElKalMan,in,,0,0,0,https://x.com/undefined/status/1991781169340510584,1386227995245826049,
1991781131872792956,Fri Nov 21 08:10:09 +0000 2025,1,Mendukung RUU KUHAP artinya mendukung penguatan hak asasi manusia dalam sistem peradilan Indonesia #RUUKUHAP #HAM #KepastianHukum https://t.co/6Fc2FKHlW2,1991781165305590192,https://pbs.twimg.com/media/G6Q6XTRaIAANuFS.jpg,ElKalMan,in,,0,1,0,https://x.com/undefined/status/1991781165305590192,1386227995245826049,
1991123073999966554,Fri Nov 21 04:28:59 +0000 2025,11,@Sam_Ardi UU KUHAP 2025 belum dipublikasikan. Wajar jika para pengkritik masih memakai RUU KUHAP yang tersedia sebagai rujukan. Jika kajian terhadap RUU itu kemudian disebut hoax maka yg hoax bukan kritiknya: tapi transparansi pemerintahnya yg hoax. https://t.co/Zdwc0v2D4s,1991725503745782146,https://pbs.twimg.com/media/G6QHyMTacAIqO_r.jpg,Sam_Ardi,in,,0,0,3,https://x.com/undefined/status/1991725503745782146,387021225,
1991310530024546347,Fri Nov 21 04:25:56 +0000 2025,0,@kumparan Oops pinter banget emang caranya nya ini mereka lagi mau tumbal RUU KUHAP itu ya ,1991724738079781181,,kumparan,in,,0,0,0,https://x.com/undefined/status/1991724738079781181,1174991499680829445,
1991723256206999582,Fri Nov 21 04:20:03 +0000 2025,0,Klo RUU KUHAP gak mepet ya?,1991723256206999582,,,in,,0,0,0,https://x.com/undefined/status/1991723256206999582,1307704762050068481,
1991723139408228677,Fri Nov 21 04:19:35 +0000 2025,6,ketentuan2 tersebut dapat melemahkan perlindungan hak asasi dan prinsip due proses yg merupakan prinsip fundamental dalam sistem peradilan pidana. Analisis Hukum Dosen Unja Pengesahan RUU KUHAP dan Fundamental di Belakangnya - https://t.co/8fMFckLEUe https://t.co/OWMtG17t78,1991723139408228677,,,in,,0,1,3,https://x.com/undefined/status/1991723139408228677,1978790995,
1991723096173424984,Fri Nov 21 04:19:25 +0000 2025,8,Penyalahgunaan yang dimaksud adalah penyadapan penangkapan ataupun tindakan paksa lainnya. Analisis Hukum Dosen Unja Pengesahan RUU KUHAP dan Fundamental di Belakangnya - https://t.co/8fMFckLEUe https://t.co/6GzzeDX0ec,1991723096173424984,,,in,,1,0,5,https://x.com/undefined/status/1991723096173424984,1978790995,
1991723061528391900,Fri Nov 21 04:19:16 +0000 2025,5,Kekhawatiran terbesar terletak pada beberapa pasal yg dinilai terlalu elastis &amp; berpotensi menjadi ruang penyalahgunaan kewenangan APH ... Analisis Hukum Dosen Unja Pengesahan RUU KUHAP dan Fundamental di Belakangnya - https://t.co/8fMFckLEUe https://t.co/MwuLsF8pAt,1991723061528391900,,,in,,0,0,4,https://x.com/undefined/status/1991723061528391900,1978790995,
1991658881962201332,Fri Nov 21 04:07:43 +0000 2025,0,@sciteai RUU KUHAP udah jln ya??,1991720153999110406,,sciteai,in,,0,0,0,https://x.com/undefined/status/1991720153999110406,1925379962108092418,
1991718216549150929,Fri Nov 21 04:00:01 +0000 2025,6,Tirto Weekly Recap pekan ini menyoroti pengesahan RUU KUHAP menjadi UU. Sebuah langkah yang kian mencekik kebebasan sipil dan ruang demokrasi di negeri ini ️ Baca juga artikel pilihan lainnya lewat tautan berikut ini : https://t.co/34c2xkc1Kl https://t.co/atbOL5GOLH,1991718216549150929,https://pbs.twimg.com/media/G6LsP1macAMj3qI.jpg,,in,,0,0,2,https://x.com/undefined/status/1991718216549150929,4187275698,
1991716579151933670,Fri Nov 21 03:53:31 +0000 2025,2,Project undang-undang neo orde baru Pengesahan RUU KUHAP dan polemik perluasan kewenangan polisi jadi sorotan Kewenangan Jumbo tapi SDM kek anak kelas 1 SD Aksi demo BEM UI #tolakrkuhap #semuabisakena https://t.co/h4etk4oEgd,1991716579151933670,https://pbs.twimg.com/ext_tw_video_thumb/1991716546184347650/pu/img/wn5fKoNTojGTPdL3.jpg,,in,,0,0,0,https://x.com/undefined/status/1991716579151933670,2290789939,
1991658881962201332,Fri Nov 21 03:25:03 +0000 2025,3,@sciteai belom lagi di sahkan RUU KUHAP tapi udah merajalela apalagi disahkan nnti gimana ya anjing indonesia,1991709415356133583,,sciteai,in,,0,0,0,https://x.com/undefined/status/1991709415356133583,1673906789786746882,
1991707781548941374,Fri Nov 21 03:18:33 +0000 2025,5,Lawak cok draft KUHAP 13 nov(?) disahkan 18 Nov ??? Warass??? RUU perampasan aset udah kapan cooo,1991707781548941374,,,in,,0,0,0,https://x.com/undefined/status/1991707781548941374,1510963074869899267,
1991442327601312198,Fri Nov 21 03:16:41 +0000 2025,0,@KangManto123 Ruu kuhap yg tiba2 aja langsung ketok palu ruu perampasan aset dari mulut kita normal sampe berbusa hayoh weh ditunda. Gali lubang kuburan sendiri kali yak ,1991707310595694664,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1991707310595694664,1448306334688968706,
1991707222624329848,Fri Nov 21 03:16:20 +0000 2025,0,Dukung pengesahan RUU Kuhap https://t.co/b2J3s0PsNB,1991707222624329848,https://pbs.twimg.com/media/G6P3Kd4acAEnnEi.jpg,,in,,0,0,0,https://x.com/undefined/status/1991707222624329848,1564476625118318592,
1991705833613459558,Fri Nov 21 03:10:49 +0000 2025,1,Dengan RUU KUHAP kita wujudkan sistem hukum yang menjamin perlindungan dan keadilan sama bagi seluruh lapisan masyarakat. #RKUHAP #DukungRKUHAP https://t.co/aBeNxJ4Mo1,1991705833613459558,https://pbs.twimg.com/media/G6P1hVdaQAA-dSM.jpg,,in,,0,0,0,https://x.com/undefined/status/1991705833613459558,1214049902117806082,
1991705702449180998,Fri Nov 21 03:10:18 +0000 2025,0,RUU KUHAP disusun dengan melibatkan berbagai pihak mencerminkan komitmen pembaruan hukum yang inklusif dan responsif. #RKUHAP #DukungRKUHAP https://t.co/LAEzYpOAgt,1991705702449180998,https://pbs.twimg.com/media/G6P1fCmawAAtyKD.jpg,,in,,0,0,0,https://x.com/undefined/status/1991705702449180998,1245310549132324865,
1991705659591840237,Fri Nov 21 03:10:08 +0000 2025,0,RUU KUHAP hadir untuk memastikan setiap orang mendapatkan keadilan tanpa diskriminasi mengedepankan prinsip keadilan yang sejati. #RKUHAP #DukungRKUHAP https://t.co/HMvWdPiEM5,1991705659591840237,https://pbs.twimg.com/media/G6P1eR2a4AAcIt7.jpg,,in,,0,0,0,https://x.com/undefined/status/1991705659591840237,1358795592302882823,
1991705515764969905,Fri Nov 21 03:09:33 +0000 2025,0,Penyusunan RUU KUHAP melalui proses partisipatif dengan menyerap aspirasi publik untuk menjamin perbaikan sistem hukum acara pidana. #RKUHAP #DukungRKUHAP https://t.co/S7RxH6Q3AA,1991705515764969905,https://pbs.twimg.com/media/G6P1cA0acAgomsR.jpg,,in,,0,0,0,https://x.com/undefined/status/1991705515764969905,1214023088737619968,
1991705469115854904,Fri Nov 21 03:09:22 +0000 2025,0,Dukung RUU KUHAP sebagai langkah maju menuju sistem peradilan yang transparan adil dan manusiawi untuk semua warga negara. #RKUHAP #DukungRKUHAP https://t.co/5XX5q4GnCn,1991705469115854904,https://pbs.twimg.com/media/G6P1bTpacAAuUai.jpg,,in,,0,0,0,https://x.com/undefined/status/1991705469115854904,1290526263078092800,
1991299184125964526,Fri Nov 21 03:02:15 +0000 2025,0,@bestinformm emang sengaja diulur ulur. kemaren2 dari pada ngebahas ruu kuhap yang sekarang mending buat ngebahas perampasan aset. alesan aja heran,1991703679750271265,,bestinformm,in,,0,0,0,https://x.com/undefined/status/1991703679750271265,1433647634175053824,
1990973978996060188,Fri Nov 21 02:57:36 +0000 2025,0,@Informnts giliran ruu perampasan aset aja diundur tahun depan ini aturan ruu kuhap berlaku untuk semua orang kan? termasuk pejabat,1991702509287809286,,Informnts,in,,0,0,0,https://x.com/undefined/status/1991702509287809286,73003564,
1991312733460132199,Fri Nov 21 02:43:12 +0000 2025,0,@nurlezat2 @hafidzhaernanda agak aneh ya kamu kak . provokasi? pdhl hak² diaabilitas emg ngk dimuat lngkap di ruu kuhap di oper ke praturan lain. kan udh aku duga. klo kmu pro pmerintah dan ngk mau diskusi to the point aja kak. ngk ush nuduh² org provokasi/provokator klo kmu ngk pham dan ngk ikut sjk awl,1991698884905902239,,nurlezat2,in,,0,2,0,https://x.com/undefined/status/1991698884905902239,953476834385059840,
1991312733460132199,Fri Nov 21 02:21:54 +0000 2025,1,@hafidzhaernanda FYI TO MASYARAKAT : PASAL TERSEBUT EMANG RANCU DAN NGAK NGATUR SECARA JELAS MANGKANYA KOALISI MASYARAKAT SIPIL PUN MENYATAKAN KEBERATANYA. JADI BISA DISIMPULKAN APAKAH ITU HOAX? TIDAK KARENA MEMANG ATURAN HAK MEREKA TIDAK DIJELASKAN DETAIL DI RUU KUHAP. NAH STOP BILANG HOAX ANJAY,1991693523004059815,,PutriNovela9,in,,0,1,0,https://x.com/undefined/status/1991693523004059815,953476834385059840,
1991312733460132199,Fri Nov 21 02:17:30 +0000 2025,0,@nurlezat2 @hafidzhaernanda mreka mantau ruu kuhap jg ngk kita bayar pkai pajak kita beda sma dpr. jd mnding kakaknya jg bijak sblm nuduh koalisi masyarakat sipil jgn smpai nanti kita khilangan org yg peduli rakyat krn tuduhan tak brdasr dpr dan rakyat yg lbh percaya dpe dibanding org mihak rakyat,1991692417624600712,,nurlezat2,in,,0,0,0,https://x.com/undefined/status/1991692417624600712,953476834385059840,
1991312733460132199,Fri Nov 21 02:15:12 +0000 2025,0,@nurlezat2 @hafidzhaernanda hy kakak mreka mantau dr awal dan ngk mungkin mreka kasih hoax . mangkanya baca dlu apa yg djlasin icjr jgn ikut nuduh koalisi masyarakat yg mantau RUU KUHAP. klo bukn krn mreka vokal prcayalah pasal tsb lolos https://t.co/x7WxX3ip32,1991691836919021973,https://pbs.twimg.com/media/G6Po-KxacAEgNgC.jpg,nurlezat2,in,,0,1,0,https://x.com/undefined/status/1991691836919021973,953476834385059840,
1991685823801241862,Fri Nov 21 01:51:18 +0000 2025,2,Ketok palu ajib racun MBG Hukum tdk adil itu adalah karena sang voters 02 RUU KUHAP ini lebih kejam dari orde baru Dan skg menjadi dosa voters 02 Maka dari itu kalean insyaflah,1991685823801241862,,,in,,0,1,0,https://x.com/undefined/status/1991685823801241862,1165900976286388224,
1991684765909704756,Fri Nov 21 01:47:06 +0000 2025,6,Koalisi Masyarakat Sipil utk Pembaharuan KUHAP mengkritik keras pengesahan RUU 8/1981 ttg KUHAP menjadi UU karena Pasal 5 7 8 16 74 90 93 105 112A 124 132A dan 137 memberikan kewenangan yg amat luas bagi Polri dlm menangani perkara tindak pidana. #StopLindungiJokowi https://t.co/h3BMyB8x0O,1991684765909704756,https://pbs.twimg.com/amplify_video_thumb/1991684748511703044/img/w9kjINaOdxiFU_kr.jpg,,in,,0,0,8,https://x.com/undefined/status/1991684765909704756,1604064608913723394,
1991425555808547178,Fri Nov 21 01:23:48 +0000 2025,3,@PaltiHutabarat lagi dan lagi cmn patsus . lalu ngk ditindak tegas dan dipidana? anjay lah afan blm klr dtg 1 lg. tu RUU kuhap jg smkin mmperluas wewenang mreka . au ah . GOOD LUCK WARGA pusing mau bilang apa lagi sking mirisnya,1991678904046878971,,PaltiHutabarat,in,,1,0,2,https://x.com/undefined/status/1991678904046878971,953476834385059840,
1990756073029185618,Fri Nov 21 01:12:30 +0000 2025,0,@republikplus62 Gak semua yang kita baca soal RUU KUHAP itu bener bro. Jangan sampai kebawa emosi dan termakan hoax yang bikin RUU ini keliatan kayak alat penindasan. Yuk cek fakta dulu biar gak gampang terjebak drama.,1991676059184689291,,republikplus62,in,,0,0,0,https://x.com/undefined/status/1991676059184689291,1952645725432721408,
1991675337126867396,Fri Nov 21 01:09:38 +0000 2025,0, gara gara RUU KUHAP ganti dosennya bilang ini saya kenalkan RUU KUHAP yang lama dulu nanti menyesuaikan ,1991675337126867396,,,in,,0,0,0,https://x.com/undefined/status/1991675337126867396,1021289288,
1991671922602697093,Fri Nov 21 00:56:04 +0000 2025,59,Dan mereka bilang : INI HOAX Entah rakyat harus percaya siapa. Yang jelas suara anggota @DPR_RI jelas tidak mewakili suara rakyat. RUU Perampasan Aset Koruptor yang sudah puluhan tahun digaungkan rakyat tidak pernah mereka GUBRIS. UU KUHAP untuk kepentingan siapa? --- Pangku https://t.co/qMfkE53B8g,1991671922602697093,https://pbs.twimg.com/ext_tw_video_thumb/1991671635905245185/pu/img/Q75YyV_QbQL8CAJ5.jpg,,in,,2,2,32,https://x.com/undefined/status/1991671922602697093,975389335775199232,
1991332728562938255,Fri Nov 21 00:35:13 +0000 2025,0,@PngAdilnR4kyt RUU KUHAP seharusny juga mengatur bagi orang yg suka nyinyir di potong LIDAH nya,1991666674173718960,,PngAdilnR4kyt,in,,0,0,0,https://x.com/undefined/status/1991666674173718960,957079867639586818,
1991660870355841181,Fri Nov 21 00:12:09 +0000 2025,4,halah pembohong banget lu pada. RUU TNI &amp; RUU KUHAP aja cepet banget. sampe ngga bisa bereaksi apa2 lagi sumpah udah ditahap muak sama pemerintah yg diisi sama orang2 inkompetensi kayak gini.,1991660870355841181,,,in,,0,0,0,https://x.com/undefined/status/1991660870355841181,1864173068589125633,
1991656045341802596,Thu Nov 20 23:52:59 +0000 2025,0,respon buk dr ruu kuhap manfaat buat kita apa? @LoraT__T,1991656045341802596,,,in,,0,1,0,https://x.com/undefined/status/1991656045341802596,1428053811868827649,
1991310530024546347,Thu Nov 20 23:09:01 +0000 2025,2,@kumparan Kalian percaya usulan kalian didengar??? Preeeeeet ‼️ RUU KUHAP ajah kita ga didengar kok..,1991644983838011682,,kumparan,in,,0,0,0,https://x.com/undefined/status/1991644983838011682,1429787631496220677,
1991636456805396751,Thu Nov 20 22:35:08 +0000 2025,25,RUU KUHAP ... dan 'mereka' akan makin semena² https://t.co/MxJUs82STu,1991636456805396751,https://pbs.twimg.com/ext_tw_video_thumb/1991636375545036800/pu/img/n2f6YgNEHPAdGqV7.jpg,,in,,1,0,12,https://x.com/undefined/status/1991636456805396751,1429787631496220677,
1991134301119746493,Thu Nov 20 22:30:23 +0000 2025,0,@blue_berets7 Bingung ya sama DPR RUU KUHAP yg ga terlalu Urgent Ngotot banget buru2 mau diberesin Sementara RUU Perampasan Aset yg udah 2th lebih masuk Prolegnas Boro2 Disahkan lhaa disidangkan aja kagq. Bener kata Alm.Gus dur. Memang udah Sepatutnya Lembaga DPR/MPR Dibubarkan aja kali yaa?,1991635259994305008,,blue_berets7,in,,0,0,0,https://x.com/undefined/status/1991635259994305008,1942043341027422208,
1991627616449921119,Thu Nov 20 22:00:01 +0000 2025,0,keep talking abt RUU KUHAP,1991627616449921119,,,en,,0,0,0,https://x.com/undefined/status/1991627616449921119,1867569108067450880,
1991626914294034769,Thu Nov 20 21:57:13 +0000 2025,0,kenapa berita ruu kuhap tenggelam kawal dulu please bayangin kalian tweet random besoknya di tangkap karena nyenggol si gemoy dan plonga plongo,1991626914294034769,,,in,,1,0,0,https://x.com/undefined/status/1991626914294034769,1867569108067450880,
1991539576394117232,Thu Nov 20 19:46:44 +0000 2025,27,@DjM_46_531 @babisapiku That different topic dude don't be general bsa aja tar polisi tangkep ku dari vid lu yg Ama x Ruu KUHAP bisa segitu bahayanya soalnya bisa nangkep,1991594077129961727,,DjM_46_531,in,,0,0,1,https://x.com/undefined/status/1991594077129961727,1394137422498201600,
1991565590465761677,Thu Nov 20 17:53:32 +0000 2025,0,simulasi nusakambangan setelah ruu kuhap disahkan,1991565590465761677,,,in,,0,0,0,https://x.com/undefined/status/1991565590465761677,1113962419309559808,
